"Year","TeamId","Team","Conference","Division","ExpectedWins","Total Games","Total Wins","Total Losses","Total Ties","ConferenceGames Games","ConferenceGames Wins","ConferenceGames Losses","ConferenceGames Ties","HomeGames Games","HomeGames Wins","HomeGames Losses","HomeGames Ties","AwayGames Games","AwayGames Wins","AwayGames Losses","AwayGames Ties"
"2023","2535","Samford","Southern","","5.2","11","6","5","0","8","4","4","0","6","4","2","0","5","2","3","0"
"2023","2802","Bethel (MN)","Minnesota","","0","11","8","3","0","8","7","1","0","5","4","1","0","6","4","2","0"
"2023","249","North Texas","American Athletic","","3.8","12","5","7","0","8","3","5","0","6","3","3","0","6","2","4","0"
"2023","2193","East Tennessee State","Southern","","3.6","11","3","8","0","8","2","6","0","5","3","2","0","6","0","6","0"
"2023","152","NC State","ACC","Atlantic","8.4","13","9","4","0","8","6","2","0","7","5","2","0","5","4","1","0"
"2023","613","South Dakota Mines","Rocky Mountain","","0","11","5","6","0","9","4","5","0","5","2","3","0","6","3","3","0"
"2023","2439","UNLV","Mountain West","West","8.4","14","9","5","0","9","6","3","0","7","5","2","0","6","4","2","0"
"2023","2108","Catholic","Landmark Conference","","0","10","5","5","0","3","1","2","0","5","2","3","0","5","3","2","0"
"2023","135","Minnesota","Big Ten","West","6.3","13","6","7","0","9","3","6","0","7","4","3","0","5","1","4","0"
"2023","2415","Morgan State","MEAC","","2.8","10","4","6","0","5","3","2","0","4","1","3","0","6","3","3","0"
"2023","2758","Howard Payne","American Southwest","","0","10","6","4","0","7","3","4","0","6","5","1","0","4","1","3","0"
"2023","142","Missouri","SEC","East","10.4","13","11","2","0","8","6","2","0","7","6","1","0","4","3","1","0"
"2023","3071","North Central College","CCIW","","0","15","14","1","0","9","9","0","0","8","7","1","0","6","6","0","0"
"2023","367","Gannon","Pennsylvania State Athletic","Western","0","11","5","6","0","10","5","5","0","5","2","3","0","6","3","3","0"
"2023","2065","Bethune-Cookman","SWAC","East","3.2","11","3","8","0","8","2","6","0","4","3","1","0","5","0","5","0"
"2023","126086","Post University","Independent DII","","0","9","1","8","0","0","0","0","0","0","0","0","0","5","0","5","0"
"2023","2079","Bridgewater (VA)","Old Dominion","","0","10","7","3","0","7","5","2","0","5","3","2","0","5","4","1","0"
"2023","2394","Middlebury","NESCAC","","0","9","8","1","0","9","8","1","0","4","4","0","0","5","4","1","0"
"2023","284","Stonehill","NEC","","2.7","10","5","5","0","7","4","3","0","4","2","2","0","6","3","3","0"
"2023","134","Minnesota Duluth","Northern Sun","North","0","11","9","2","0","10","8","2","0","6","5","1","0","5","4","1","0"
"2023","2117","Central Michigan","Mid-American","West","3.8","12","5","7","0","8","3","5","0","5","4","1","0","7","1","6","0"
"2023","138","Northwest Missouri St","Mid America","","0","11","7","4","0","10","6","4","0","5","3","2","0","6","4","2","0"
"2023","2891","Ripon","Midwest","","0","10","5","5","0","9","5","4","0","4","1","3","0","6","4","2","0"
"2023","2963","Case Western Reserve","Presidents'","","0","10","7","3","0","10","7","3","0","5","4","1","0","5","3","2","0"
"2023","238","Vanderbilt","SEC","East","1.3","12","2","10","0","8","0","8","0","6","2","4","0","6","0","6","0"
"2023","583","Northwestern (MN)","Upper Midwest","","0","10","6","4","0","6","5","1","0","5","4","1","0","5","2","3","0"
"2023","349","Army","FBS Independents","","6.6","12","6","6","0","1","0","1","0","6","3","3","0","4","1","3","0"
"2023","2331","Lenoir-Rhyne","South Atlantic","","0","15","13","2","0","9","8","1","0","7","7","0","0","8","6","2","0"
"2023","2426","Navy","American Athletic","","5.8","12","5","7","0","8","4","4","0","6","4","2","0","4","1","3","0"
"2023","2320","Lamar","Southland","","5","11","6","5","0","7","5","2","0","6","4","2","0","5","2","3","0"
"2023","191","Heidelberg","Ohio","","0","10","6","4","0","9","5","4","0","5","3","2","0","5","3","2","0"
"2023","2107","Catawba","South Atlantic","","0","11","5","6","0","9","3","6","0","5","3","2","0","6","2","4","0"
"2023","227","Rhode Island","CAA","","2","11","6","5","0","8","4","4","0","5","4","1","0","6","2","4","0"
"2023","2823","Northwestern Oklahoma State","Great American","","0","11","1","10","0","11","1","10","0","6","1","5","0","5","0","5","0"
"2023","2306","Kansas State","Big 12","","7.6","13","9","4","0","9","6","3","0","7","6","1","0","5","2","3","0"
"2023","2524","Rockford","NACC","","0","10","2","8","0","8","1","7","0","5","2","3","0","5","0","5","0"
"2023","2699","West Liberty","Mountain East","","0","10","4","6","0","9","4","5","0","5","2","3","0","5","2","3","0"
"2023","2570","CSU Pueblo","Rocky Mountain","","0","11","8","3","0","9","7","2","0","5","4","1","0","6","4","2","0"
"2023","2226","Florida Atlantic","American Athletic","","3.9","12","4","8","0","8","3","5","0","6","2","4","0","6","2","4","0"
"2023","409","Concordia-Wisconsin","NACC","","0","10","7","3","0","8","6","2","0","5","4","1","0","5","3","2","0"
"2023","2232","Fort Valley State","SIAC","East","0","10","7","3","0","9","6","3","0","4","4","0","0","4","3","1","0"
"2023","2630","UT Martin","Big South-OVC","","7.4","11","8","3","0","6","5","1","0","5","5","0","0","6","3","3","0"
"2023","2413","Morehead State","Pioneer","","3.5","11","4","7","0","8","3","5","0","5","3","2","0","6","1","5","0"
"2023","58","South Florida","American Athletic","","6.8","13","7","6","0","8","4","4","0","6","4","2","0","6","2","4","0"
"2023","228","Clemson","ACC","Atlantic","8.8","13","9","4","0","8","4","4","0","7","6","1","0","5","2","3","0"
"2023","2825","Quincy","Great Lakes","","0","11","6","5","0","6","2","4","0","8","4","4","0","2","1","1","0"
"2023","55","Jacksonville State","Conference USA","","7.6","13","9","4","0","8","6","2","0","6","5","1","0","6","3","3","0"
"2023","2843","Western Connecticut St","MSCAC","","0","10","7","3","0","8","7","1","0","5","4","1","0","5","3","2","0"
"2023","2571","South Dakota State","MVFC","","13.1","15","15","0","0","8","8","0","0","9","9","0","0","4","4","0","0"
"2023","120","Maryland","Big Ten","East","8.7","13","8","5","0","9","4","5","0","7","4","3","0","5","3","2","0"
"2023","61","Georgia","SEC","East","12.6","14","13","1","0","9","8","1","0","7","7","0","0","4","4","0","0"
"2023","2504","Prairie View A&M","SWAC","West","5.4","12","6","6","0","9","6","3","0","4","3","1","0","7","3","4","0"
"2023","2105","Carson-Newman College","South Atlantic","","0","11","5","6","0","9","4","5","0","6","2","4","0","5","3","2","0"
"2023","2851","Winona State","Northern Sun","South","0","11","5","6","0","10","5","5","0","5","3","2","0","6","2","4","0"
"2023","65","Grinnell","Midwest","","0","10","2","8","0","9","2","7","0","5","1","4","0","4","1","3","0"
"2023","2169","Delaware State","MEAC","","0.3","11","1","10","0","5","0","5","0","5","1","4","0","6","0","6","0"
"2023","2913","Brevard College","USA South","","0","10","5","5","0","7","5","2","0","5","2","3","0","5","3","2","0"
"2023","251","Texas","Big 12","","11.3","14","12","2","0","10","9","1","0","6","6","0","0","5","5","0","0"
"2023","202","Tulsa","American Athletic","","5.4","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2023","2429","Charlotte","American Athletic","","3.2","12","3","9","0","8","2","6","0","6","1","5","0","6","2","4","0"
"2023","164","Rutgers","Big Ten","East","6.3","13","7","6","0","9","3","6","0","7","5","2","0","5","1","4","0"
"2023","2568","Southern Arkansas","Great American","","0","11","9","2","0","11","9","2","0","5","5","0","0","5","4","1","0"
"2023","2598","St. Francis (PA)","NEC","","3.9","10","4","6","0","7","4","3","0","4","2","2","0","6","2","4","0"
"2023","379","UMass Dartmouth","MSCAC","","0","10","9","1","0","8","7","1","0","5","5","0","0","5","4","1","0"
"2023","322","Lafayette","Patriot","","8.7","12","9","3","0","6","5","1","0","5","4","1","0","7","5","2","0"
"2023","2738","Wisconsin-Eau Claire","Wisconsin","","0","10","2","8","0","7","1","6","0","5","1","4","0","5","1","4","0"
"2023","195","Ohio","Mid-American","East","9.2","13","10","3","0","8","6","2","0","6","5","1","0","6","4","2","0"
"2023","2119","Central State (OH)","SIAC","West","0","10","5","5","0","8","4","4","0","4","2","2","0","5","2","3","0"
"2023","319","Oklahoma Baptist","Great American","","0","11","6","5","0","11","6","5","0","5","4","1","0","6","2","4","0"
"2023","2085","Buffalo State","Liberty League","","0","10","2","8","0","6","0","6","0","6","1","5","0","4","1","3","0"
"2023","2075","Bowie State","CIAA","Northern","0","10","6","4","0","7","4","3","0","4","3","1","0","6","3","3","0"
"2023","2827","Rowan","New Jersey","","0","10","5","5","0","6","4","2","0","6","1","5","0","4","4","0","0"
"2023","158","Nebraska","Big Ten","West","8.1","12","5","7","0","9","3","6","0","7","4","3","0","5","1","4","0"
"2023","2142","Colgate","Patriot","","4.3","11","6","5","0","6","4","2","0","5","3","2","0","6","3","3","0"
"2023","2428","North Carolina Central","MEAC","","7.3","12","9","3","0","5","4","1","0","5","5","0","0","6","3","3","0"
"2023","2729","William & Mary","CAA","","5.9","11","6","5","0","8","4","4","0","5","3","2","0","6","3","3","0"
"2023","2127","Charleston Southern","Big South-OVC","","3.5","11","4","7","0","6","2","4","0","6","4","2","0","5","0","5","0"
"2023","2458","Northern Colorado","Big Sky","","2.4","11","0","11","0","8","0","8","0","5","0","5","0","6","0","6","0"
"2023","50","Florida A&M","SWAC","East","8.4","13","12","1","0","9","9","0","0","5","5","0","0","5","4","1","0"
"2023","2234","Franklin & Marshall","Centennial","","0","11","7","3","1","6","3","3","0","6","4","1","1","5","3","2","0"
"2023","62","Hawai'i","Mountain West","West","4","13","5","8","0","8","3","5","0","7","4","3","0","6","1","5","0"
"2023","2586","Southwest Baptist","Great Lakes","","0.1","11","4","7","0","6","3","3","0","6","2","4","0","3","0","3","0"
"2023","248","Houston","Big 12","","2.8","12","4","8","0","9","2","7","0","7","3","4","0","5","1","4","0"
"2023","107","Holy Cross","Patriot","","6.6","11","7","4","0","6","5","1","0","4","3","1","0","6","4","2","0"
"2023","21","San Diego State","Mountain West","West","5.6","12","4","8","0","8","2","6","0","7","3","4","0","5","1","4","0"
"2023","338","Kennesaw State","FCS Independents","","5.4","9","3","6","0","0","0","0","0","5","3","2","0","4","0","4","0"
"2023","18","Bridgewater State","MSCAC","","0","10","7","3","0","8","7","1","0","5","3","2","0","5","4","1","0"
"2023","127954","Eastern University","Mid Atlantic","","0","10","2","8","0","9","2","7","0","0","0","0","0","6","0","6","0"
"2023","306","Illinois Wesleyan","CCIW","","0","10","3","7","0","9","3","6","0","5","1","4","0","5","2","3","0"
"2023","2916","Incarnate Word","Southland","","7.3","11","9","2","0","7","6","1","0","5","4","1","0","6","5","1","0"
"2023","2848","Western Oregon","Lone Star","","0","11","3","8","0","8","2","6","0","5","2","3","0","6","1","5","0"
"2023","2640","Texas Southern","SWAC","West","1.7","11","3","8","0","8","2","6","0","4","1","3","0","6","1","5","0"
"2023","2776","Salve Regina","Commonwealth Coast","","0","10","8","2","0","1","1","0","0","5","4","1","0","5","4","1","0"
"2023","3111","Apprentice School","Independent DIII","","0","4","1","3","0","0","0","0","0","2","0","2","0","2","1","1","0"
"2023","2132","Cincinnati","Big 12","","5","12","3","9","0","9","1","8","0","7","1","6","0","5","2","3","0"
"2023","2559","Shippensburg","Pennsylvania State Athletic","Eastern","0","11","3","8","0","10","3","7","0","6","3","3","0","5","0","5","0"
"2023","2529","Sacred Heart","NEC","","3.3","11","2","9","0","7","2","5","0","5","1","4","0","6","1","5","0"
"2023","2019","Allen","SIAC","East","0","10","7","3","0","8","5","3","0","6","5","1","0","4","2","2","0"
"2023","490","Benedict College","SIAC","East","0","12","11","1","0","9","9","0","0","7","6","1","0","5","5","0","0"
"2023","166","New Mexico State","Conference USA","","10.3","15","10","5","0","9","7","2","0","6","5","1","0","8","5","3","0"
"2023","2804","Chowan","Gulf South","","0","10","0","10","0","8","0","8","0","5","0","5","0","4","0","4","0"
"2023","2392","Michigan Tech","GLIAC","","0","10","5","5","0","6","1","5","0","5","2","3","0","5","3","2","0"
"2023","2657","Tuskegee","SIAC","West","0","11","7","4","0","9","7","2","0","4","3","1","0","5","2","3","0"
"2023","2782","Cortland","Empire 8","","0","15","14","1","0","6","6","0","0","7","6","1","0","8","8","0","0"
"2023","59","Georgia Tech","ACC","Coastal","5.7","13","7","6","0","8","5","3","0","6","3","3","0","5","3","2","0"
"2023","2557","Coast Guard","NEWMAC","","0","10","5","5","0","6","3","3","0","5","4","1","0","5","1","4","0"
"2023","2231","Fort Hays State","Mid America","","0","11","7","4","0","10","6","4","0","6","4","2","0","5","3","2","0"
"2023","2673","Valdosta State","Gulf South","","0","14","12","2","0","9","8","1","0","7","6","1","0","6","5","1","0"
"2023","2371","Mary Hardin-Baylor","American Southwest","","0","10","6","4","0","7","6","1","0","4","3","1","0","6","3","3","0"
"2023","2839","Greeneville","South Atlantic","","0","11","6","5","0","9","6","3","0","5","3","2","0","6","3","3","0"
"2023","2754","Youngstown State","MVFC","","7.3","13","8","5","0","8","5","3","0","7","6","1","0","6","2","4","0"
"2023","2506","Presbyterian","Pioneer","","2.4","11","4","7","0","8","2","6","0","5","2","3","0","6","2","4","0"
"2023","2016","Alcorn State","SWAC","West","4.4","11","7","4","0","8","6","2","0","5","4","1","0","6","3","3","0"
"2023","2084","Buffalo","Mid-American","East","3.6","12","3","9","0","8","3","5","0","6","1","5","0","6","2","4","0"
"2023","2199","Eastern Michigan","Mid-American","West","4.5","13","6","7","0","8","4","4","0","7","5","2","0","6","1","5","0"
"2023","2304","Johnson C Smith","CIAA","Southern","0","10","7","3","0","7","5","2","0","5","4","1","0","5","3","2","0"
"2023","568","Minot State","Northern Sun","North","0","11","1","10","0","10","1","9","0","5","1","4","0","6","0","6","0"
"2023","559","University of Mary","Northern Sun","North","0","11","2","9","0","10","2","8","0","6","2","4","0","4","0","4","0"
"2023","2567","SMU","American Athletic","","10.7","14","11","3","0","9","9","0","0","6","6","0","0","7","5","2","0"
"2023","2188","East Stroudsburg University","Pennsylvania State Athletic","Eastern","0","12","9","3","0","11","8","3","0","6","6","0","0","6","3","3","0"
"2023","2545","SE Louisiana","Southland","","4.2","11","3","8","0","7","3","4","0","5","1","4","0","6","2","4","0"
"2023","6353","Lakeland","NACC","","0","10","4","6","0","8","3","5","0","5","2","3","0","5","2","3","0"
"2023","2214","Emporia State University","Mid America","","0","11","8","3","0","10","7","3","0","5","5","0","0","6","3","3","0"
"2023","2248","Gettysburg","Centennial","","0","10","2","8","0","7","2","5","0","5","1","4","0","5","1","4","0"
"2023","79","Southern Illinois","MVFC","","8.1","13","8","5","0","8","4","4","0","6","4","2","0","7","4","3","0"
"2023","2402","Missouri S&T","Great Lakes","","0","11","4","7","0","6","3","3","0","6","2","4","0","5","2","3","0"
"2023","172","Cornell","Ivy","","3.3","10","3","7","0","7","2","5","0","5","1","4","0","5","2","3","0"
"2023","2441","New Haven","Northeast 10","","0","11","8","3","0","8","7","1","0","6","4","2","0","4","3","1","0"
"2023","356","Illinois","Big Ten","West","5.8","12","5","7","0","9","3","6","0","7","3","4","0","5","2","3","0"
"2023","2790","Albion","Michigan","","0","10","7","3","0","6","3","3","0","5","3","2","0","5","4","1","0"
"2023","2003","Adrian","Michigan","","0","10","1","9","0","6","0","6","0","5","1","4","0","5","0","5","0"
"2023","2433","UL Monroe","Sun Belt","West","1.3","12","2","10","0","8","0","8","0","6","2","4","0","6","0","6","0"
"2023","163","Princeton","Ivy","","5.4","10","5","5","0","7","4","3","0","5","2","3","0","5","3","2","0"
"2023","2882","UNC Pembroke","Mountain East","","0","10","7","3","0","9","6","3","0","6","5","1","0","4","2","2","0"
"2023","167","New Mexico","Mountain West","Mountain","4.3","12","4","8","0","8","2","6","0","6","2","4","0","6","2","4","0"
"2023","2220","Fayetteville State","CIAA","Southern","0","11","8","3","0","8","7","1","0","6","4","2","0","5","4","1","0"
"2023","93","Murray State","MVFC","","2.4","11","2","9","0","8","1","7","0","5","2","3","0","6","0","6","0"
"2023","2986","Fairmont State","Mountain East","","0","11","7","3","1","10","6","3","1","6","3","2","1","5","4","1","0"
"2023","26","UCLA","Pac-12","","8.6","13","8","5","0","9","4","5","0","6","4","2","0","6","3","3","0"
"2023","2812","Hope College","Michigan","","0","10","8","2","0","6","5","1","0","6","5","1","0","4","3","1","0"
"2023","99","LSU","SEC","West","8.9","13","10","3","0","8","6","2","0","7","7","0","0","4","2","2","0"
"2023","2909","Westfield State","MSCAC","","0","10","3","7","0","8","3","5","0","5","2","3","0","5","1","4","0"
"2023","262","Lake Forest College","Midwest","","0","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0"
"2023","2121","Centre College Kentucky","Southern Athletic","","0","10","6","4","0","8","6","2","0","5","3","2","0","5","3","2","0"
"2023","2440","Nevada","Mountain West","West","2.5","12","2","10","0","8","2","6","0","6","1","5","0","6","1","5","0"
"2023","237","Union (NY)","Liberty League","","0","12","10","2","0","6","5","1","0","5","5","0","0","6","4","2","0"
"2023","146","Grove City College","Presidents'","","0","12","11","1","0","10","10","0","0","5","5","0","0","7","6","1","0"
"2023","2373","Maryville College (TN)","USA South","","0","10","8","2","0","7","5","2","0","5","5","0","0","5","3","2","0"
"2023","241","McMurry","American Southwest","","0","10","6","4","0","7","4","3","0","5","4","1","0","4","2","2","0"
"2023","2302","John Carroll University","Ohio","","0","10","8","2","0","9","8","1","0","5","3","2","0","5","5","0","0"
"2023","2654","Truman State","Great Lakes","","0","11","9","2","0","6","4","2","0","6","5","1","0","5","4","1","0"
"2023","125974","Hilbert College","North Coast","","0","8","0","8","0","0","0","0","0","0","0","0","0","5","0","5","0"
"2023","317","Marietta","Ohio","","0","10","8","2","0","9","7","2","0","6","4","2","0","4","4","0","0"
"2023","2074","Bluffton","Heartland","","0","10","4","6","0","7","3","4","0","5","2","3","0","5","2","3","0"
"2023","2700","McDaniel College","Centennial","","0","10","0","10","0","6","0","6","0","5","0","5","0","5","0","5","0"
"2023","25","California","Pac-12","","6.4","13","6","7","0","9","4","5","0","6","3","3","0","6","3","3","0"
"2023","41","UConn","FBS Independents","","3.6","12","3","9","0","1","1","0","0","6","1","5","0","6","2","4","0"
"2023","2396","Miles College","SIAC","West","1","10","7","3","0","8","6","2","0","4","3","1","0","6","4","2","0"
"2023","2101","Carleton","Minnesota","","0","10","7","3","0","8","5","3","0","5","4","1","0","5","3","2","0"
"2023","2398","Millsaps","Southern Athletic","","0","10","1","9","0","8","1","7","0","5","0","5","0","5","1","4","0"
"2023","2071","Bloomsburg","Pennsylvania State Athletic","Eastern","0","11","3","8","0","10","3","7","0","5","1","4","0","6","2","4","0"
"2023","2951","SUNY Maritime","NEWMAC","","0","10","5","5","0","6","3","3","0","5","3","2","0","5","2","3","0"
"2023","2635","Tennessee Tech","Big South-OVC","","4","11","4","7","0","6","2","4","0","5","1","4","0","6","3","3","0"
"2023","2658","Texas A&M-Kingsville","Lone Star","","0","10","7","3","0","8","5","3","0","4","2","2","0","6","5","1","0"
"2023","418","Hendrix College","Southern Athletic","","0","10","3","7","0","8","3","5","0","5","2","3","0","5","1","4","0"
"2023","5","UAB","American Athletic","","6.1","12","4","8","0","8","3","5","0","6","4","2","0","6","0","6","0"
"2023","2390","Miami","ACC","Coastal","8.4","13","7","6","0","8","3","5","0","7","5","2","0","5","2","3","0"
"2023","122666","Wilson","South Atlantic","","0","11","6","5","0","9","4","5","0","5","3","2","0","6","3","3","0"
"2023","2502","Portland State","Big Sky","","4.1","11","5","6","0","8","4","4","0","5","3","2","0","6","2","4","0"
"2023","7","Amherst","NESCAC","","0","9","4","5","0","9","4","5","0","4","2","2","0","5","2","3","0"
"2023","2022","American International","Northeast 10","","0","11","3","8","0","8","2","6","0","5","2","3","0","5","1","4","0"
"2023","2447","Nicholls","Southland","","6.4","11","6","5","0","6","6","0","0","4","2","2","0","7","4","3","0"
"2023","235","Memphis","American Athletic","","7.8","13","10","3","0","8","6","2","0","6","4","2","0","6","6","0","0"
"2023","205","Pacific (OR)","Northwest","","0","10","2","7","1","8","2","6","0","5","2","2","1","5","0","5","0"
"2023","2519","Rhodes College","Southern Athletic","","0","10","6","4","0","8","4","4","0","5","4","1","0","5","2","3","0"
"2023","587","Notre Dame College","Mountain East","","0","10","7","3","0","9","6","3","0","5","4","1","0","5","3","2","0"
"2023","396","Wheaton","CCIW","","0","12","10","2","0","9","8","1","0","6","5","1","0","6","5","1","0"
"2023","2464","Northern Arizona","Big Sky","","5.4","11","5","6","0","8","5","3","0","5","3","2","0","6","2","4","0"
"2023","293","Castleton","ECFC","","0","9","2","7","0","4","0","4","0","4","1","3","0","5","1","4","0"
"2023","2029","Arkansas-Pine Bluff","SWAC","West","0.9","11","2","9","0","8","1","7","0","5","1","4","0","5","1","4","0"
"2023","189","Bowling Green","Mid-American","East","6.8","13","7","6","0","8","5","3","0","5","3","2","0","7","4","3","0"
