"Year","Team","Conference","Rating","Ranking","SecondOrderWins","Sos","Offense Ranking","Offense Rating","Offense Success","Offense Explosiveness","Offense Rushing","Offense Passing","Offense StandardDowns","Offense PassingDowns","Offense RunRate","Offense Pace","Defense Ranking","Defense Rating","Defense Success","Defense Explosiveness","Defense Rushing","Defense Passing","Defense StandardDowns","Defense PassingDowns","Defense Havoc Total","Defense Havoc FrontSeven","Defense Havoc Db","SpecialTeams Rating"
"2017","Old Dominion","Sun Belt","-16.8","117","3.8","0.958","122","16.3","83.1","92.6","89","85.3","89.3","84.4","0.5589999999999999","-0.6","97","32.8","92.8","99.5","98.5","93.3","97.1","92.1","0.151","0.09699999999999999","0.054000000000000006","-0.3"
"2017","Akron","Mid-American","-17.6","118","4.7","0.925","97","24.1","85.7","95.3","84.8","91.1","91","88.8","0.461","1.5","117","39.6","88.3","109.2","90.6","100.7","95.8","95.2","0.139","0.08","0.057999999999999996","-2.2"
"2017","UConn","FBS Independents","-19.2","119","2.4","0.928","104","22.4","88.8","95.3","83.3","95.1","90.6","94.5","0.491","-2.1","122","40.7","85.9","100","91.5","93.3","90.2","96.8","0.127","0.069","0.057","-0.9"
"2017","Hawai'i","Mountain West","-19.7","120","3.5","0.968","101","23.3","98.4","95.6","99.3","93.5","97.5","102.7","0.46399999999999997","1.9","120","40.4","89.3","89.7","93","85.8","93","83.6","0.14","0.087","0.053","-2.6"
"2017","Ball State","Mid-American","-19.7","120","2.1","0.974","113","20.3","91.5","82.2","92.1","83.6","91","84","0.502","0.7","112","37.7","89.2","84.7","85.9","87.1","92.8","78.3","0.156","0.1","0.055999999999999994","-2.3"
"2017","San José State","Mountain West","-20","122","2.3","0.943","123","15.2","84.3","89.1","85","86.5","85.3","92.9","0.493","-4","111","37.5","86.9","101.6","91.7","89.8","94","90.9","0.11900000000000001","0.059000000000000004","0.059000000000000004","2.3"
"2017","Kent State","Mid-American","-20.2","123","3","0.918","125","14.3","80.3","102.1","89.7","92.1","91.2","90.1","0.642","2.2","93","32.4","100.8","88.7","91","98","94.5","99.6","0.168","0.09699999999999999","0.071","-2.1"
"2017","Texas State","Sun Belt","-23.5","124","2.3","0.97","124","14.7","88.3","96.3","91.4","91.1","90.9","94.7","0.504","-1","109","36.9","94.3","96.4","103","89.5","92.7","102.1","0.12300000000000001","0.09300000000000001","0.03","-1.3"
"2017","Rice","American Athletic","-23.6","125","2.3","0.951","116","19.2","91.4","97.2","100.6","93.1","92.3","97.9","0.65","1.7","123","40.9","85.6","96.3","89.2","91.2","90.5","89.4","0.142","0.08199999999999999","0.06","-1.9"
"2017","Charlotte","American Athletic","-26.1","126","1.4","0.967","126","13.7","83.2","100.9","97.5","85.3","90.6","89.4","0.5579999999999999","0.3","112","37.7","84.8","115","96.2","92.4","94.3","102.8","0.105","0.067","0.037000000000000005","-2.1"
"2017","UTEP","Conference USA","-27.4","127","0.7","0.941","127","12.8","79.9","87.6","85.6","82.3","86.8","81.2","0.512","4.2","115","38.7","91","100.9","91","97.9","96.5","91.5","0.11900000000000001","0.06","0.059000000000000004","-1.5"
"2017","nationalAverages","","1.66953125","","6.6421875","0.89790625","","28.9046875","100.48984375","100.11015625","99.88515625","100.5671875","100.1578125","100.615625","0.51865625","-0.015625","","27.23515625","102.165625","100.79765625","102.0515625","100.8625","101.3609375","101.22109375","0.16009375","0.093140625","0.065234375","0.00234375"
